,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,560 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,Brix Values
24,1.04131183142901,1.4575972411572071,1.2544157669758695,1.4138578955862777,1.1863695484736263,0.8894122257115851,1.0159257035922376,0.7523754130165425,0.6360081741200411,0.4632525508366704,0.5677331250077116,0.21750556544910002,0.18692818523090943,0.2741695828784931,0.3732911136994304,0.3396187020648411,0.28465837241173114,0.3841185558595513,11.425
25,1.007635073134181,1.340458593183299,1.1041277225853658,1.301972433006158,1.0615981506684344,0.7989881790283664,0.969022056808176,0.7180097868016043,0.5166918447039052,0.42820273426207434,0.45033594613712213,0.19115979831007268,0.1444238968108506,0.23496173969354703,0.34815279453743686,0.3250562746986042,0.29698301931707055,0.3838016691574924,12.2
26,1.1454363524228937,1.541876044814648,1.3549497550035448,1.5897597795712386,1.3092633571449994,1.0418842632851597,1.2488698880911568,1.0808737904050079,0.9696999444491766,0.5256339953486796,0.5413640478800655,0.23057470021647716,0.26326987223708065,0.3596812765217803,0.42996185979714535,0.36375283197485797,0.28710639815593475,0.39486817804320934,12.766666666666666
27,1.4159728966922245,1.575212279964715,1.0487011830971658,1.4182350994476502,0.9687010105299305,0.7771621485150526,0.920597255771558,0.7412267766454512,0.6644592285122528,0.3697225615086155,0.46934909532633573,0.18371256480663162,0.25888532063926206,0.36000792884377375,0.4683436624022961,0.4788692322990321,0.311036688996407,0.41393744798424104,12.75
28,1.3761641756639487,1.5060205131443953,0.9988220859415461,1.3794058607056026,0.9409372380586726,0.7524066416571037,0.9140246186823539,0.7248940570224849,0.5288911634923205,0.3497910672397206,0.3917034367848783,0.17769870336927385,0.2520235248333579,0.33403242254172644,0.4512010259549292,0.4796630399012136,0.3082852568860483,0.40893304772248273,12.65
29,1.2699936027153331,1.571533995993434,1.118496432632782,1.5305662090670753,1.1083797933056667,0.8883949409238139,1.0150093993593239,0.9008502540374445,0.7688189980313028,0.38768544473494004,0.41969265320771204,0.17906574992634897,0.2835025439728266,0.37342025482151087,0.474219180321709,0.4748060676472978,0.30971472079827983,0.41373140465870467,12.55
30,1.3572882265304516,1.55756370378141,1.1086395285175907,1.4299832150559966,1.0501939431102811,0.8324158545576467,0.9666386297446173,0.8610189550045231,0.697131425030459,0.3896346309220079,0.378199784708861,0.20415719715936592,0.28283391056010515,0.3579803600890738,0.4630999102761742,0.47172349803638247,0.33727661041197876,0.42407745296096505,11.25
31,1.3197299650298504,1.6018230227159511,1.1431887394986024,1.562254999810841,1.1331582224653904,0.9235318630099141,1.0972122977956735,0.9891910470096534,0.8669188253125171,0.42779286412343576,0.4409463335609694,0.2016045399135229,0.30932594178551737,0.398885978227008,0.5028975912160295,0.47810975080395407,0.3182504791179375,0.4176979087895215,12.925
32,1.2428353628116102,1.5226120353990593,1.09615441745175,1.4840560844128359,1.0794380176777278,0.8997717853593499,1.0579228334422792,0.8865360044986403,0.7868394121774485,0.3929695877328402,0.4695374763796915,0.19943605532439487,0.2822708048400826,0.3865136659507762,0.4772179336957074,0.4596104691934892,0.31768051052272994,0.42511020844614034,13.45
33,1.2472893374476546,1.4693063385238516,1.059848384485674,1.2785422273411886,0.9684099274483515,0.7625829658268821,0.8645996884901884,0.6204565178908926,0.5301641532091411,0.2845546219542208,0.37102625219002217,0.15754335075857417,0.23907390519293653,0.3165362596845877,0.4143896585375849,0.44139079149851085,0.30052929570735964,0.4042801319668346,13.275
34,1.4175756723373683,1.618800263396233,1.142420291116121,1.4726181792525619,1.0832214011485588,0.8988221482855054,1.0915961037601287,0.9758565716770313,0.857711787682785,0.5262323381579532,0.5675170220259123,0.25302186223465595,0.2779452890775708,0.38226902220670494,0.48065624948269725,0.46638727667299507,0.3210680504493758,0.4334538987455355,13.675
35,1.288138974000602,1.5058036098998513,1.0591815410928358,1.3695797652343196,1.0325686546200434,0.8264028823924954,0.8869804257793761,0.6876468086864842,0.6107386580962013,0.4407163678782542,0.5196895036067856,0.22389823709370152,0.22976886409954175,0.32783172830395246,0.44908053355175537,0.4632434455608756,0.32865394223234184,0.4292800972386058,11.075000000000001
36,1.2929875492958878,1.515448118207611,1.1569572190441482,1.4289028078261594,1.135759178571976,0.9322373994651941,1.0190527013445296,0.8621027728136932,0.7233387677380722,0.3982811211450285,0.36168835069537053,0.2050627349029951,0.31614701393482625,0.39403468696747507,0.516455189840076,0.5199946685183344,0.3557114836339042,0.4384288103522185,12.333333333333334
37,1.3582595952916536,1.6050710106425319,1.2204470152591165,1.545088179122335,1.143706338735007,0.9326353736437426,1.0512646982781149,0.9308746982816423,0.7113659292226224,0.4701356844369288,0.38406618187234437,0.2404448522791756,0.3010442508759641,0.38209643166252527,0.500286360338755,0.4947992470637115,0.3603201648017394,0.4504403699002363,9.825
38,1.1602081613522481,1.4334822203605242,1.102001213240741,1.427669287340029,1.091721184428037,0.8492547685732736,0.957168917886026,0.8220531035242414,0.6744577380078688,0.49340733117484126,0.475213155032367,0.2538456084278029,0.275405763073784,0.35493186131856863,0.4810006685703523,0.49728333790719637,0.3506755276644333,0.4401719068314386,7.2
39,1.1642891927385242,1.4908365897148095,1.1794958574956544,1.4032295809013478,1.0136427401070012,0.8742084366364531,1.0022474965743344,0.8147238823077118,0.6590920085351887,0.35560991465306246,0.48218046689115157,0.20673163552281293,0.30592881660282273,0.39265943291505073,0.5120232733405817,0.5481564572150087,0.3389036005475334,0.4312409288567074,12.5
40,1.0125527455486356,1.3854187011417805,1.0797956794991146,1.352714219106962,0.9799884130173506,0.8128513964124646,0.8822485929691029,0.6692171850130639,0.5921941867939031,0.30884578284537845,0.5185868737869452,0.18709787684016133,0.2930473118039219,0.3774947052302159,0.4911561587593819,0.5483073134578565,0.3324585157382295,0.43054871700142194,10.625
41,1.2166727109629394,1.5967235692050066,1.3051555751477555,1.5718270314980396,1.1626731370277232,0.9892226974453489,1.180298019302789,1.0503660382127573,0.89236534165796,0.4971778830571694,0.634817077466048,0.2592206256378989,0.3191270328735425,0.43173003483440203,0.5540988385301451,0.5656506090681741,0.34600488973682997,0.45025818813830365,9.625
42,1.2519160980040953,1.4824711108893116,1.1532679635768202,1.3004279852854868,0.988980052659937,0.7910629253422339,0.8413292807540294,0.6569523477837388,0.5873492870735096,0.3209605521869592,0.49254557959840867,0.20478687709576446,0.28479273992050536,0.3543810520669823,0.46715604151988915,0.5061159529807095,0.326725674906036,0.4138462285829089,10.65
43,1.2373105256394223,1.5061540642397173,1.1614803924413186,1.4325103096768537,1.1274283718116336,0.9124237566537098,1.0075830205634988,0.8530927748581474,0.7169469671404463,0.5372691011350154,0.5171969345833807,0.298202497472268,0.3572217017440767,0.41992538242580935,0.5216078260519709,0.518796751802133,0.35518211196244864,0.43963434753233777,14.475
44,1.2564525829762203,1.496246575544798,1.432098082439668,1.5101686989327032,1.3680206964271902,1.3034449468241587,1.2345945501201165,1.0777575000677484,0.7158632327608613,0.6503001482271025,0.18251666329611904,0.29250720066913516,0.10364899737962706,0.1730207831514493,0.14627036799404694,0.04877547024504956,0.18246738305807506,0.2782595929410829,12.666666666666666
45,1.1734906410101,1.4644502182283263,1.1381184501818495,1.3621816145914039,1.038801227117353,0.7819684162060214,0.9765681321627013,0.8100825235346107,0.5277160167407496,0.326619904199576,0.26693299297314654,0.18676546589079585,0.24412357871350188,0.3033756785085333,0.4194438065595581,0.4692571304810575,0.34846466532773035,0.4232061404636709,13.225
46,1.1301277211073308,1.4731944147258567,1.4789803870119134,1.576577699979722,1.4117432704843198,1.2985724550741562,1.3342220473068012,1.1805046165652868,1.0157438581459997,0.7258996147691431,0.38152655482189735,0.326148575611314,0.23855376653041666,0.30232633312361185,0.2900303288885714,0.18574007486346095,0.2541140344730688,0.33124540457095814,11.15
47,1.0514701543846554,1.1473239099232926,0.9544165287835519,1.0720765445028941,0.7610141362414757,0.5400866389964986,0.808000368109603,0.6067353722613139,0.1874497075256513,0.2721835317199586,0.07769023139307314,0.17945326013785293,0.05435272791073809,0.09328804418559387,0.12459274375436241,0.09475413802362549,0.17938098217794954,0.2663590915886747,14.233333333333334
48,1.2311134387840013,1.339162025404524,1.0124400800458189,1.1530959552721332,0.7987222804555159,0.5835421101979168,0.5138572067599141,0.35034178405125593,0.3525764524010404,0.21110207402592457,0.275038070790818,0.14559477198855128,0.2390439749168159,0.29880914652325985,0.4031609343698706,0.4633669097903374,0.3253434201275304,0.3988206488496118,11.825
49,1.275638464374226,1.458977903232299,1.1115556161047662,1.3230515339674418,0.9841950642878514,0.7845578828902713,0.7585578954723425,0.5527954257910601,0.45069605411968194,0.23579633984862422,0.2969956801603809,0.13450379563512707,0.28101755066747036,0.3505080933323643,0.45228153042692976,0.5000514469421695,0.310149364030732,0.4011914516037889,12.9
50,1.3313247669973856,1.6497382980395858,1.1986643476311756,1.6440338324275747,1.2064304437262445,0.9763015366631935,1.1145999921943377,0.9887990457160772,0.845571840356644,0.5360688998146721,0.6137410496121801,0.261705681341482,0.31817865608702833,0.4137434636833061,0.5383534217614427,0.5377678433687609,0.35074514137234386,0.44994489224918216,14.025
51,1.2637117512497915,1.5027562103438803,1.1835587185461058,1.4633039626822317,1.142653407376987,0.9304418268935744,1.0261425192499978,0.8568951458269494,0.6634885255990708,0.47052252414333173,0.4660759697052535,0.23120710287353544,0.26023570467675844,0.33923437556697866,0.46992876434673275,0.48081707544878954,0.3419550652788556,0.43333946329363515,11.925
52,1.216203211033238,1.6121911222416183,1.2743953156249042,1.6778388726163742,1.2826373385932837,0.9786652610430198,1.1342201458672774,1.0991131113477708,1.0523808391575606,0.6925523633115971,0.5822193569292412,0.292518127080209,0.31877275092498647,0.4240369039725071,0.5312599734336453,0.5105436417172866,0.3558040987056355,0.4559678241481575,12.875
53,1.1656965671250457,1.4128904249676113,1.230790046153753,1.3675808254134147,1.17292883849562,0.965542541506071,0.9114457470395997,0.7203663068205834,0.4687362585717494,0.35115918761378573,0.1975655624986319,0.1259112850074981,0.1511949802851784,0.2131560244803917,0.2960953538606229,0.25588040430364406,0.30155739972217155,0.4133597255627491,15.575
54,1.3107767962588508,1.5600551013505934,1.341799604458121,1.4992159506711067,1.3349659941766194,1.1554941615471317,1.1734789643780468,0.8768643093568149,0.47395980330485815,0.43390781316204624,0.3286849195660657,0.16792576750941868,0.10789231840664368,0.193155935012845,0.2923693039334784,0.24894372743954607,0.2910090955834884,0.40424088915104495,12.075
55,0.9976723101892464,1.3019991342116155,1.017933743549968,1.1857884729813257,0.8783736437589984,0.792916469489549,0.8723910005553457,0.5952991053231548,0.5697734857572753,0.26306272392980745,0.564147134889254,0.15165923911828333,0.32485072746829674,0.42822770742591826,0.5589185005565852,0.6258370340585651,0.3544008002938574,0.43703327971945366,13.7
56,1.4454315946530771,1.705279034373495,1.2534811137584425,1.6138098770353027,1.2374869323738846,0.9755573330908063,1.2100739207827045,1.1557129344517285,1.0347251266349553,0.5219395109610244,0.5666364549000602,0.24210882060414954,0.35130939890209395,0.444951285284467,0.551826554301332,0.5487828578478583,0.3471880796717384,0.46107836042706324,14.533333333333333
57,1.015949750030927,1.3694417714645808,1.0668851532003691,1.3266641783463236,0.9695244459093281,0.7236938573690244,0.8898302619341796,0.6617112378729078,0.5155810376434371,0.36499136049990266,0.46215265636878516,0.20179574765583788,0.2040889826553462,0.28823914699089137,0.39369002210812204,0.3946213603953614,0.3084297498479773,0.40056800784691404,11.05
58,1.0879381551819616,1.3706046233598166,1.1189889648894127,1.2302719511301847,0.9365424359544685,0.8401145124933151,0.8023462853616963,0.5807410146170122,0.5682592836924024,0.25293248288464937,0.4710337488509414,0.14022138371544512,0.33862736708713626,0.42997616480170553,0.5419657767056977,0.6000258842111651,0.3528763825436867,0.4392605771604372,12.65
59,1.519548416670355,1.7298455377168844,1.3102624627435495,1.5560976223763188,1.1477521922076601,0.9636298258828018,1.2032220802851734,1.1792239062321066,0.9080464395858715,0.5358472872955501,0.40084845218682996,0.20814112025981252,0.30678790671384293,0.40999420467664266,0.512180047986028,0.5102129306326448,0.33528953562467645,0.44098217644600923,14.975
60,0.9819384833390549,1.2994187705666673,0.9919461926688011,1.2297658376981593,0.9463775856213866,0.7740032422814993,0.8269089812664998,0.6192978944474489,0.5421394667179171,0.38872304687056286,0.4851617456741378,0.1894484635947431,0.22132684429574837,0.2959620923586329,0.42096361586751363,0.4209995985565784,0.3072773206586089,0.3886811504509761,10.725000000000001
61,1.2433090760823262,1.5436190854219332,1.20705502005576,1.4337036526714888,1.0542831556049277,0.9831626709805815,1.240439486415072,1.0981337233230701,0.9571702230445924,0.4953693809919468,0.5841622919263385,0.20182614902523793,0.3953830518498204,0.5188147504244184,0.639652658504255,0.6393207365103533,0.3806391170599687,0.4803952269335754,13.2
62,1.3763085549279488,1.6451833081590637,1.2731184575517245,1.5535508707413528,1.1631980757011258,0.9399182402772414,1.1662730580726064,1.0382840283310413,0.7825470517288416,0.47006082991990833,0.4345881434376283,0.21020641073549223,0.2975934745103548,0.3924593068516968,0.5027140076937997,0.5159168796193315,0.3324115825761898,0.43799390444071606,14.75
63,1.1634168964389715,1.5496245689359054,1.234686073334018,1.4921957628896447,1.134851676988282,0.9469800691958322,1.1091129357184935,1.0195996855805933,0.8636054469676967,0.5565714046517878,0.4444717688681934,0.23607405201050868,0.2604628873500165,0.357409678627315,0.44665174091607485,0.4078898599748274,0.28777269058876176,0.39568048147509505,13.75
64,1.06711074874422,1.4183063506979268,1.1260843118383377,1.2978382029709412,0.9440726322258364,0.845483839929564,0.9319675015978781,0.6837966356552362,0.6135208640460195,0.31069174953636336,0.5752282944866088,0.16804731028636705,0.323404599672508,0.4238133261586138,0.5508753858565901,0.6070922551901838,0.36547277859164606,0.457559322078663,13.725
65,0.8885055407396878,1.2574761357398996,0.900842927912714,1.2256289744318725,0.8902718345326913,0.6694929859279382,0.7883957950055558,0.6026852074487246,0.5265765053384366,0.3585870954566021,0.4240814770767659,0.1637649881320958,0.19504064070996333,0.27025187548074975,0.37930578574030405,0.3955449841182753,0.3280670943575888,0.4089150795398503,12.25
66,0.9945793120058835,1.4389440173632544,1.116766413885245,1.4750917628258389,1.1249676834242717,0.8992222989151691,1.0787937726775094,0.9176539167112371,0.7780157693201453,0.5006049847288875,0.5379623271249854,0.24168106622221186,0.24666071190526473,0.3425063457375592,0.4467506295498393,0.4188395354897043,0.3217344143940971,0.41998505783868345,12.025
67,1.1975731399877094,1.4584757226743992,1.4526722608873017,1.5244126315637228,1.3847613846446152,1.3161268905305092,1.2172690101588277,1.0075314074428754,0.6772583740313136,0.5649382967251765,0.32041898585474904,0.24293268034826723,0.08116854804458346,0.15423301435409523,0.16439097713550085,0.08106965327160028,0.1641368642826937,0.24576572568470575,12.133333333333333
68,1.2910289739206664,1.4111861147687461,1.1774223671926913,1.2174280485554991,0.8103965023624929,0.47016746835931855,0.38196918715525785,0.33038467126456367,0.2329777426836015,0.4051872725024025,0.29011780199686565,0.2097420092447277,0.08167290209868973,0.12795540606828518,0.22193362528543206,0.2368232529241766,0.3196199808324572,0.4279055327474979,9.975
69,1.1150996718554687,1.2923570900883337,1.0906228602941457,1.1314473795363669,0.7478453354624842,0.4272005839132371,0.22849368727768357,0.19433901025035055,0.21148112466312918,0.29513153830935746,0.25192304219479017,0.10443853668596294,0.11074390359438292,0.14174308498074834,0.235702054652497,0.24963428591559778,0.3094656700548501,0.4074918855695041,7.550000000000001
70,1.3090284869515205,1.38359829017598,1.1371085881788874,1.1766138023467843,0.7549609532775486,0.4184809284291041,0.30726810320362324,0.24222560324867728,0.16140663650056053,0.2875388935564253,0.1650322642082781,0.13222057264131692,0.09726072966801828,0.12071464124637521,0.20388762191233575,0.2355105253138452,0.31485851051117403,0.4167228290463152,9.5
71,1.2080274698338582,1.3338374793775092,1.1042007952597395,1.1571117713854195,0.7389387380531914,0.39501201677999326,0.3156329376201368,0.2631365922519922,0.15922653332036232,0.33394264137012913,0.20405177934145072,0.15947887080391668,0.07477970792500853,0.11145508777738244,0.20762418038092778,0.23912756557819662,0.3220090875274973,0.4248619748925801,8.366666666666667
72,1.3214233869671943,1.4085121000947745,1.0185859415070986,1.1847919585709112,0.7043428032301093,0.3710955499074384,0.3814426623795598,0.27331992505177355,0.36146438350647303,0.295339433046415,0.4211636916851905,0.20931065082031247,0.24056109703758094,0.29406051263667954,0.39835891902281056,0.48164663874537034,0.32842513649143373,0.4125707865769491,9.5
73,1.282565703848802,1.3500103584775835,0.9801338487131295,1.1008723708484924,0.6613334993802826,0.36620984304831716,0.32308649957918223,0.2514438932223695,0.3667392284672235,0.3395960723168103,0.4504558062501968,0.1981453889931182,0.21987717225585857,0.2777145673506716,0.39067757865656133,0.4694104276117925,0.3181114247584943,0.39961481893728173,7.766666666666667
74,1.2737452955445403,1.3519957956965853,0.9755570363610966,1.1214090655907754,0.6753779865553255,0.35035943348072407,0.3246103340253875,0.2650085619055722,0.38580140648619465,0.36460041340342325,0.46818888140443804,0.19840469937944757,0.1990850035676126,0.27052812280740723,0.40485249728747497,0.4751414598888045,0.3245255980027894,0.40466913539969684,8.875
